EncounterID	SentenceID	Sentence	IsHallucination	GPTreason	GPTReasonCategoryLast	GPTReasonCategoryAll
HaluQA001136-1	0	"Which actress in ""Raja Rajendra"" was also in ""Drishyam""? The answer is  Sharan was also in ""Drishyam""."	1	"These are hallucinations because:
 Hallu_8. The grounding source states that Ishita Dutta is known for her role in ""Drishyam"", not Sharan. The sentence incorrectly claims that Sharan was also in ""Drishyam""."	8	['8']
HaluQA001137-0	0	Heinrick Palmgren hosts a show called Red Ice Radio, which has featured David Of me. In what year was David Of me born? The answer is  1952	0	"These are hallucinations because:
 Hallu_1. The source document does not mention anyone named ""Heinrick Palmgren"" or a show called ""Red Ice Radio."" Additionally, the name ""David Of me"" does not appear in the source document; instead, it mentions ""David Vaughan Icke."" The birth year of 1952 is correct for David Icke, but the rest of the sentence contains information not supported by the source document."	1	['1']
HaluQA001137-1	0	Heinrick Palmgren hosts a show called Red Ice Radio, which has featured David Of me. In what year was David Of me born? The answer is  David Of me was born in 1953.	1	"These are hallucinations because:
 Hallu_2. The source document states ""David Vaughan Icke ( ; born 29 April 1952) is an English writer and public speaker."" The sentence incorrectly states that ""David Of me was born in 1953,"" which is a numeric value contradiction with the grounding source. Additionally, the name ""David Of me"" does not appear in the source document, but this part of the hallucination is overshadowed by the incorrect birth year, which is a clear numeric contradiction."	2	['2']
HaluQA001138-0	0	Who did Rayan Potter voice in Disney's 54th animated feature film? The answer is  Hiro Hamada	0	"These are hallucinations because:
 Hallu_1. The source document does not explicitly state that ""Big Hero 6"" is Disney's 54th animated feature film, so the connection between Hiro Hamada and Disney's 54th animated feature film is not supported by the provided text."	1	['1']
HaluQA001138-1	0	Who did Rayan Potter voice in Disney's 54th animated feature film? The answer is  Rayan Potter voiced Baymax in Disney's 54th animated feature film.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that Potter voiced Hiro Hamada in ""Big Hero 6"", not Baymax. Therefore, the claim about voicing Baymax contradicts the information in the source document."	8	['8']
HaluQA001139-0	0	What genre are both Giant Drag and Chagall Guevara? The answer is  rock	0	"These are hallucinations because:
 Hallu_5. The grounding source specifies that Giant Drag is an ""Indie rock"" band, while Chagall Guevara is simply referred to as a ""rock"" band. The response sentence incorrectly groups both bands under the general genre of ""rock"" without acknowledging the ""Indie"" qualifier for Giant Drag."	5	['5']
HaluQA001139-1	0	What genre are both Giant Drag and Chagall Guevara? The answer is  Giant Drag and Chagall Guevara belong to different genres.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that Giant Drag is an ""Indie rock band"" and does not specify the genre for Chagall Guevara, only that it is a ""rock band."" The response sentence claims that they belong to different genres, which contradicts the grounding source that implies they could both be considered rock, albeit with a specific mention of ""Indie"" for Giant Drag."	8	['8']
HaluQA001140-0	0	Which financial service is headquartered in North Carolina, Jefferies Group or Bank of America? The answer is  Bank of America	0	"These are hallucinations because:
 Hallu_12. The sentence is actually supported by the source document, which states that Bank of America Corporation is headquartered in Charlotte, North Carolina. Therefore, the sentence is not a hallucination."	12	['12']
HaluQA001140-1	0	Which financial service is headquartered in North Carolina, Jefferies Group or Bank of America? The answer is  Jefferies Group is headquartered in North Carolina.	1	"These are hallucinations because:
 Hallu_8. The grounding source clearly states that ""Bank of America Corporation is headquartered in Charlotte, North Carolina,"" which contradicts the claim in the sentence that Jefferies Group is headquartered in North Carolina."	8	['8']
HaluQA001141-0	0	Which lead actor from the movie Vox populi was born on 17 January 1980 ? The answer is  Tara Elders	0	"These are hallucinations because:
 Hallu_12. The sentence is actually supported by the source document, which states ""Tara Johanna Elders (] ; born 17 January 1980) is a Dutch actress."" Therefore, the sentence is not a hallucination."	12	['12']
HaluQA001141-1	0	Which lead actor from the movie Vox populi was born on 17 January 1980 ? The answer is  Johnny de Mol was born on 17 January 1980.	1	"These are hallucinations because:
 Hallu_2. The source document states that Tara Elders was born on 17 January 1980, not Johnny de Mol. This is a contradiction in numeric value (date of birth)."	2	['2']
HaluQA001142-0	0	Dicksboro is located Kilkenny which is administered buy a borough with a population of how much? The answer is  8,711	0	"These are hallucinations because:
 Hallu_7. The sentence omits the crucial information that the population of 8,711 is for the borough alone, and not including the environs. The total population including the environs is 24,423 as per the source document. This omission changes the meaning of the population figure provided."	7	['7']
HaluQA001142-1	0	Dicksboro is located Kilkenny which is administered buy a borough with a population of how much? The answer is  The population of Kilkenny's borough is almost 30,000.	1	"These are hallucinations because:
 Hallu_2. The source document states ""The borough's population is 8,711,"" which contradicts the numeric value of ""almost 30,000"" mentioned in the sentence."	2	['2']
HaluQA001143-0	0	The Menu television series stars among others, Noel Leung, a Hong Kong actress known for her roles in what? The answer is  TVB television	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states ""Noel Leung Siu-bing is a Hong Kong actress known for her roles in TVB television."" Therefore, the sentence is not a hallucination."	12	['12']
HaluQA001143-1	0	The Menu television series stars among others, Noel Leung, a Hong Kong actress known for her roles in what? The answer is  Noel Leung is known for her roles in films.	1	"These are hallucinations because:
 Hallu_8. The source document states that Noel Leung is known for her roles in TVB television, not in films."	8	['8']
HaluQA001144-0	0	What sport are Mary-Ann Eisel and Christo van Rensburg known for playing? The answer is  tennis player	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that both Mary-Ann Eisel and Christo van Rensburg are former tennis players."	12	['12']
HaluQA001144-1	0	What sport are Mary-Ann Eisel and Christo van Rensburg known for playing? The answer is  Mary-Ann Eisel and Christo van Rensburg were known for their exceptional skills in lawn tennis.	1	"These are hallucinations because:
 Hallu_1. The source document does not specify the sport as ""lawn tennis""; it simply states that both individuals are former tennis players. The addition of ""lawn"" is not supported by the source document."	1	['1']
HaluQA001145-0	0	The Washington Bullets player who missed the entire 1991-1992 season with a right knee injury was born in what year? The answer is  1956	0	"These are hallucinations because:
 Hallu_1. The grounding source does not mention the specific season (1991-1992) or the team (Washington Bullets) that Bernard King played for when he missed the entire season with a right knee injury. The birth year (1956) is correct, but the additional details about the season and team are not supported by the source document."	1	['1']
HaluQA001145-1	0	The Washington Bullets player who missed the entire 1991-1992 season with a right knee injury was born in what year? The answer is  The Washington Bullets player who missed the entire 1991-1992 season with a right knee injury was born in 1958.	1	"These are hallucinations because:
 Hallu_2. The source document states that Bernard King was born on December 4, 1956, but the sentence incorrectly claims he was born in 1958."	2	['2']
